"match_id","date","time","map","competition","my_team","opponent_team","side","tactic_name","wins","losses","total_rounds","win_rate_pct",
"cpl_2026-02-18_1800_Train_739324",2026-02-18,"18:00","Train","League emerald #14","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","Route One","Red","(S)A/B-Lurker A > Ex B",7,0,7,100,"B"
"cpl_2026-02-18_1800_Train_739324",2026-02-18,"18:00","Train","League emerald #14","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","Route One","Red","(S)B-Stairs Fast > Con Control New",0,1,1,0,"B"
"cpl_2026-02-18_1800_Train_739324",2026-02-18,"18:00","Train","League emerald #14","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","Route One","Blue","(P)A - AntiRush > PopDog Hold",2,0,2,100,"B"
"cpl_2026-02-18_1800_Train_739324",2026-02-18,"18:00","Train","League emerald #14","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","Route One","Blue","(S)B-Dodgy Apps > Wait point flash",1,1,2,50,"B"
"cpl_2026-02-18_1800_Train_739324",2026-02-18,"18:00","Train","League emerald #14","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","Route One","Blue","(S)A/B-Ivy RUSH > Round 2 Pop",1,0,1,100,"B"
"cpl_2026-03-02_1400_Train_770504",2026-03-02,"14:00","Train","CPL World Ladder Season 9","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","ꜱᴛᴀᴠᴀɴɢᴇʀ","Red","(S)A - Fast Flash (DD)",5,1,6,83,"B"
"cpl_2026-03-02_1400_Train_770504",2026-03-02,"14:00","Train","CPL World Ladder Season 9","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","ꜱᴛᴀᴠᴀɴɢᴇʀ","Red","(S)B-Stairs Fast > Con Control New",0,1,1,0,"B"
"cpl_2026-03-02_1400_Train_770504",2026-03-02,"14:00","Train","CPL World Ladder Season 9","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","ꜱᴛᴀᴠᴀɴɢᴇʀ","Red","(S)B-Heaven Push > AP Wrap single",8,0,8,100,"B"
"cpl_2026-03-02_1400_Train_770504",2026-03-02,"14:00","Train","CPL World Ladder Season 9","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","ꜱᴛᴀᴠᴀɴɢᴇʀ","Blue","(F)(P)A - AntiRush > PopDog Hold",3,0,3,100,"B"
"cpl_2026-03-01_1400_Mill_769941",2026-03-01,"14:00","Mill","CPL World Ladder Season 9","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","StoreHenrik","Red","(P) B - HERE COMES THE MEDITRAIN 4",7,0,7,100,"B"
"cpl_2026-03-01_1400_Mill_769941",2026-03-01,"14:00","Mill","CPL World Ladder Season 9","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","StoreHenrik","Blue","(S) A Push > Wait Main > Flash A Run P",1,1,2,50,"B"
"cpl_2026-03-01_1400_Mill_769941",2026-03-01,"14:00","Mill","CPL World Ladder Season 9","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","StoreHenrik","Blue","(E) A Push > Wait Main > Flash n Run",0,1,1,0,"B"
"cpl_2026-03-01_1400_Mill_769941",2026-03-01,"14:00","Mill","CPL World Ladder Season 9","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","StoreHenrik","Blue","(E)B-Medi Window Box Hold",1,0,1,100,"B"
"cpl_2026-03-01_1400_Mill_769941",2026-03-01,"14:00","Mill","CPL World Ladder Season 9","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","StoreHenrik","Blue","(S) A-Default>Pain Wait>Hoss B Fix?",1,1,2,50,"B"
"cpl_2026-03-01_1400_Mill_769941",2026-03-01,"14:00","Mill","CPL World Ladder Season 9","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","StoreHenrik","Blue","(S) Mid - B Wait Long > APs Long Yellow",5,1,6,83,"B"
"cpl_2026-03-01_1400_Mill_769941",2026-03-01,"14:00","Mill","CPL World Ladder Season 9","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","StoreHenrik","Blue","(S)B-MediPain Wait 2nd Mid",1,1,2,50,"B"
"cpl_2026-03-01_1400_Mill_769941",2026-03-01,"14:00","Mill","CPL World Ladder Season 9","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","StoreHenrik","Blue","(S) Mid Push FastAF",0,1,1,0,"B"
"cpl_2026-02-28_1400_Train_769339",2026-02-28,"14:00","Train","CPL World Ladder Season 9","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","DC194066","Red","(S)A - Fast Flash (DD)",0,2,2,0,"B"
"cpl_2026-02-28_1400_Train_769339",2026-02-28,"14:00","Train","CPL World Ladder Season 9","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","DC194066","Red","(E)B-FAST Stairs AP CT/Apps",0,1,1,0,"B"
"cpl_2026-02-28_1400_Train_769339",2026-02-28,"14:00","Train","CPL World Ladder Season 9","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","DC194066","Red","(S)B-Wait>Stairs Fast > Close Site",2,1,3,67,"B"
"cpl_2026-02-28_1400_Train_769339",2026-02-28,"14:00","Train","CPL World Ladder Season 9","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","DC194066","Red","(S)A/B-Lurker A > Ex B",9,0,9,100,"B"
"cpl_2026-02-28_1400_Train_769339",2026-02-28,"14:00","Train","CPL World Ladder Season 9","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","DC194066","Blue","(F)(P)A - AntiRush > PopDog Hold",0,1,1,0,"B"
"cpl_2026-02-28_1400_Train_769339",2026-02-28,"14:00","Train","CPL World Ladder Season 9","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","DC194066","Blue","(E)B-Push Apps > Hold PopDogg",0,1,1,0,"B"
"cpl_2026-02-28_1400_Train_769339",2026-02-28,"14:00","Train","CPL World Ladder Season 9","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","DC194066","Blue","(S)A-jdp-Con Wait Point AP NEW?",4,1,5,80,"B"
"cpl_2026-02-28_1400_Train_769339",2026-02-28,"14:00","Train","CPL World Ladder Season 9","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","DC194066","Blue","(S)A/B-Ivy RUSH > Round 2 Pop #1",0,1,1,0,"B"
"cpl_2026-02-28_1400_Train_769339",2026-02-28,"14:00","Train","CPL World Ladder Season 9","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","DC194066","Blue","(S)B-Wait point front last train FLASH!",1,0,1,100,"B"
"cpl_2026-02-27_1400_Mill_768602",2026-02-27,"14:00","Mill","CPL World Ladder Season 9","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","TRICK SIEBZEHN","Red","(P) B - HERE COMES THE MEDITRAIN 4",7,1,8,88,"A"
"cpl_2026-02-27_1400_Mill_768602",2026-02-27,"14:00","Mill","CPL World Ladder Season 9","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","TRICK SIEBZEHN","Red","(S) A - Main Run and Flash",0,1,1,0,"A"
"cpl_2026-02-27_1400_Mill_768602",2026-02-27,"14:00","Mill","CPL World Ladder Season 9","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","TRICK SIEBZEHN","Red","(S) B - TEST CRAZY B x2 A",0,1,1,0,"A"
"cpl_2026-02-27_1400_Mill_768602",2026-02-27,"14:00","Mill","CPL World Ladder Season 9","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","TRICK SIEBZEHN","Red","(S) A-PAX Hold > A Halls>Counter Flash",2,1,3,67,"A"
"cpl_2026-02-27_1400_Mill_768602",2026-02-27,"14:00","Mill","CPL World Ladder Season 9","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","TRICK SIEBZEHN","Red","(S) B - Lurk > Wait Dead > A Fixed",1,0,1,100,"A"
"cpl_2026-02-27_1400_Mill_768602",2026-02-27,"14:00","Mill","CPL World Ladder Season 9","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","TRICK SIEBZEHN","Blue","(P) B Pain Wait 2nd Mid",0,2,2,0,"A"
"cpl_2026-02-27_1400_Mill_768602",2026-02-27,"14:00","Mill","CPL World Ladder Season 9","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","TRICK SIEBZEHN","Blue","(E) A Push > Wait Main > Flash n Run",0,1,1,0,"A"
"cpl_2026-02-27_1400_Mill_768602",2026-02-27,"14:00","Mill","CPL World Ladder Season 9","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","TRICK SIEBZEHN","Blue","(E) Window Wait > Hide Box AP Take LONG",0,1,1,0,"A"
"cpl_2026-02-27_1400_Mill_768602",2026-02-27,"14:00","Mill","CPL World Ladder Season 9","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","TRICK SIEBZEHN","Blue","(S) A Push > Wait Main > Flash A Run",1,1,2,50,"A"
"cpl_2026-02-27_1400_Mill_768602",2026-02-27,"14:00","Mill","CPL World Ladder Season 9","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","TRICK SIEBZEHN","Blue","(S) A-Default>Pain Wait>Hoss B Fix?",0,2,2,0,"A"
"cpl_2026-02-27_1400_Mill_768602",2026-02-27,"14:00","Mill","CPL World Ladder Season 9","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","TRICK SIEBZEHN","Blue","(S) Mid - B Wait Long > APs Long Yellow",0,1,1,0,"A"
"cpl_2026-02-27_1400_Mill_768602",2026-02-27,"14:00","Mill","CPL World Ladder Season 9","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","TRICK SIEBZEHN","Blue","(S) Mid Push Fast",5,1,6,83,"A"
"cpl_2026-02-26_1400_Train_768015",2026-02-26,"14:00","Train","CPL World Ladder Season 9","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","Viikinkit","Red","(S)A - Fast Flash (DD)",1,2,3,33,"B"
"cpl_2026-02-26_1400_Train_768015",2026-02-26,"14:00","Train","CPL World Ladder Season 9","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","Viikinkit","Red","(E)B-FAST Stairs AP CT/Apps",1,1,2,50,"B"
"cpl_2026-02-26_1400_Train_768015",2026-02-26,"14:00","Train","CPL World Ladder Season 9","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","Viikinkit","Red","(S)B-Wait>Stairs Fast > Close Site",0,1,1,0,"B"
"cpl_2026-02-26_1400_Train_768015",2026-02-26,"14:00","Train","CPL World Ladder Season 9","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","Viikinkit","Red","(S)A/B-Lurker A > Ex B",13,0,13,100,"B"
"cpl_2026-02-26_1400_Train_768015",2026-02-26,"14:00","Train","CPL World Ladder Season 9","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","Viikinkit","Red","(S)A-Ivy > CT > Con > ASite #1",1,1,2,50,"B"
"cpl_2026-02-26_1400_Train_768015",2026-02-26,"14:00","Train","CPL World Ladder Season 9","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","Viikinkit","Blue","(F)(P)A - AntiRush > PopDog Hold",4,3,7,57,"B"
"cpl_2026-02-26_1400_Train_768015",2026-02-26,"14:00","Train","CPL World Ladder Season 9","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","Viikinkit","Blue","(S)A/B-Ivy RUSH > Round 2 Pop #1",1,3,4,25,"B"
"cpl_2026-02-26_1400_Train_768015",2026-02-26,"14:00","Train","CPL World Ladder Season 9","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","Viikinkit","Blue","(S)B-Dodgy Apps > Wait point flash",0,2,2,0,"B"
"cpl_2026-02-26_1400_Train_768015",2026-02-26,"14:00","Train","CPL World Ladder Season 9","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","Viikinkit","Blue","(S)A-Medi DD Wait Point #1",1,2,3,33,"B"
"cpl_2026-02-26_1400_Train_768015",2026-02-26,"14:00","Train","CPL World Ladder Season 9","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","Viikinkit","Blue","(S)B-Wait point front last train FLASH!",0,2,2,0,"B"
"cpl_2026-02-26_1400_Train_768015",2026-02-26,"14:00","Train","CPL World Ladder Season 9","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","Viikinkit","Blue","(S)A-jdp-Con Wait Point AP NEW?",0,3,3,0,"B"
"cpl_2026-02-25_1400_Mill_767569",2026-02-25,"14:00","Mill","CPL World Ladder Season 9","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","Cyber rpa4u","Red","(P) B - HERE COMES THE MEDITRAIN 4",0,1,1,0,"A"
"cpl_2026-02-25_1400_Mill_767569",2026-02-25,"14:00","Mill","CPL World Ladder Season 9","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","Cyber rpa4u","Red","(E) MediPax Eco A > AP Stacking",0,1,1,0,"A"
"cpl_2026-02-25_1400_Mill_767569",2026-02-25,"14:00","Mill","CPL World Ladder Season 9","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","Cyber rpa4u","Red","(E) Stop the Mid Push",0,1,1,0,"A"
"cpl_2026-02-25_1400_Mill_767569",2026-02-25,"14:00","Mill","CPL World Ladder Season 9","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","Cyber rpa4u","Red","(S) B - Lurk > Wait Dead > A Fixed",3,2,5,60,"A"
"cpl_2026-02-25_1400_Mill_767569",2026-02-25,"14:00","Mill","CPL World Ladder Season 9","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","Cyber rpa4u","Red","(S) A - jpdMedi slow Lurk > B New Plant",1,1,2,50,"A"
"cpl_2026-02-25_1400_Mill_767569",2026-02-25,"14:00","Mill","CPL World Ladder Season 9","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","Cyber rpa4u","Red","(S) A-PAX Hold > A Halls>Counter Flash",1,2,3,33,"A"
"cpl_2026-02-25_1400_Mill_767569",2026-02-25,"14:00","Mill","CPL World Ladder Season 9","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","Cyber rpa4u","Red","(S) A - Main Run and Flash",0,1,1,0,"A"
"cpl_2026-02-25_1400_Mill_767569",2026-02-25,"14:00","Mill","CPL World Ladder Season 9","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","Cyber rpa4u","Red","(S) B - TEST CRAZY B x2 A",0,1,1,0,"A"
"cpl_2026-02-25_1400_Mill_767569",2026-02-25,"14:00","Mill","CPL World Ladder Season 9","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","Cyber rpa4u","Blue","(P) B Pain Wait 2nd Mid",2,1,3,67,"A"
"cpl_2026-02-25_1400_Mill_767569",2026-02-25,"14:00","Mill","CPL World Ladder Season 9","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","Cyber rpa4u","Blue","(E) A Push > Wait Main > Flash n Run",0,2,2,0,"A"
"cpl_2026-02-25_1400_Mill_767569",2026-02-25,"14:00","Mill","CPL World Ladder Season 9","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","Cyber rpa4u","Blue","(E) Window Wait > Hide Box AP Take LONG",0,1,1,0,"A"
"cpl_2026-02-25_1400_Mill_767569",2026-02-25,"14:00","Mill","CPL World Ladder Season 9","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","Cyber rpa4u","Blue","(S) Mid - B Wait Long > APs Long Yellow",1,1,2,50,"A"
"cpl_2026-02-25_1400_Mill_767569",2026-02-25,"14:00","Mill","CPL World Ladder Season 9","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","Cyber rpa4u","Blue","(S) A Push > Wait Main > Flash A Run",0,1,1,0,"A"
"cpl_2026-02-24_1400_Train_767061",2026-02-24,"14:00","Train","CPL World Ladder Season 9","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","sqoou","Red","(S)A - Fast Flash (DD)",0,1,1,0,"A"
"cpl_2026-02-24_1400_Train_767061",2026-02-24,"14:00","Train","CPL World Ladder Season 9","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","sqoou","Red","(E)B-FAST Stairs AP CT/Apps",1,0,1,100,"A"
"cpl_2026-02-24_1400_Train_767061",2026-02-24,"14:00","Train","CPL World Ladder Season 9","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","sqoou","Red","(S)B-Stairs Fast > Con Control New",0,1,1,0,"A"
"cpl_2026-02-24_1400_Train_767061",2026-02-24,"14:00","Train","CPL World Ladder Season 9","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","sqoou","Red","(S)A/B-Lurker A > Ex B",0,1,1,0,"A"
"cpl_2026-02-24_1400_Train_767061",2026-02-24,"14:00","Train","CPL World Ladder Season 9","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","sqoou","Red","(S)B-Heaven Push > AP Wrap single",8,0,8,100,"A"
"cpl_2026-02-24_1400_Train_767061",2026-02-24,"14:00","Train","CPL World Ladder Season 9","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","sqoou","Blue","(F)(P)A - AntiRush > PopDog Hold",1,1,2,50,"A"
"cpl_2026-02-24_1400_Train_767061",2026-02-24,"14:00","Train","CPL World Ladder Season 9","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","sqoou","Blue","(E)B-Dodgy Apps > Wait point flashnew",1,1,2,50,"A"
"cpl_2026-02-24_1400_Train_767061",2026-02-24,"14:00","Train","CPL World Ladder Season 9","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","sqoou","Blue","(S)A/B-Ivy RUSH > Round 2 Pop #1",2,1,3,67,"A"
"cpl_2026-02-24_1400_Train_767061",2026-02-24,"14:00","Train","CPL World Ladder Season 9","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","sqoou","Blue","(S)B-Dodgy Apps > Wait point flash",1,1,2,50,"A"
"cpl_2026-02-24_1400_Train_767061",2026-02-24,"14:00","Train","CPL World Ladder Season 9","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","sqoou","Blue","(E)B-Push Apps > Hold PopDogg",0,1,1,0,"A"
"cpl_2026-02-24_1400_Train_767061",2026-02-24,"14:00","Train","CPL World Ladder Season 9","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","sqoou","Blue","(S)B-Wait point front last train FLASH!",0,1,1,0,"A"
"cpl_2026-02-24_1400_Train_767061",2026-02-24,"14:00","Train","CPL World Ladder Season 9","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","sqoou","Blue","(S)A-jdp-Con Wait Point AP NEW?",1,1,2,50,"A"
"cpl_2026-02-24_1400_Train_767061",2026-02-24,"14:00","Train","CPL World Ladder Season 9","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","sqoou","Blue","(S)A-Medi DD Wait Point #1",1,1,2,50,"A"
"cpl_2026-02-23_1400_Mill_766509",2026-02-23,"14:00","Mill","CPL World Ladder Season 9","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","zeroDown","Red","(P) B - HERE COMES THE MEDITRAIN 4",0,1,1,0,"A"
"cpl_2026-02-23_1400_Mill_766509",2026-02-23,"14:00","Mill","CPL World Ladder Season 9","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","zeroDown","Red","(E) Stop the Mid Push",0,1,1,0,"A"
"cpl_2026-02-23_1400_Mill_766509",2026-02-23,"14:00","Mill","CPL World Ladder Season 9","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","zeroDown","Red","(S) A-PAX Hold > A Halls>Counter Flash",0,1,1,0,"A"
"cpl_2026-02-23_1400_Mill_766509",2026-02-23,"14:00","Mill","CPL World Ladder Season 9","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","zeroDown","Red","(S) A - Main Run and Flash",0,1,1,0,"A"
"cpl_2026-02-23_1400_Mill_766509",2026-02-23,"14:00","Mill","CPL World Ladder Season 9","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","zeroDown","Red","(S) B - Lurk > Wait Dead > A Fixed",1,1,2,50,"A"
"cpl_2026-02-23_1400_Mill_766509",2026-02-23,"14:00","Mill","CPL World Ladder Season 9","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","zeroDown","Red","(S) B - TEST CRAZY B x2 A",7,1,8,88,"A"
"cpl_2026-02-23_1400_Mill_766509",2026-02-23,"14:00","Mill","CPL World Ladder Season 9","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","zeroDown","Blue","(P) B Pain Wait 2nd Mid",1,2,3,33,"A"
"cpl_2026-02-23_1400_Mill_766509",2026-02-23,"14:00","Mill","CPL World Ladder Season 9","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","zeroDown","Blue","(E) Window Wait > Hide Box AP Take LONG",0,1,1,0,"A"
"cpl_2026-02-23_1400_Mill_766509",2026-02-23,"14:00","Mill","CPL World Ladder Season 9","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","zeroDown","Blue","(E) A Push > Wait Main > Flash n Run",0,2,2,0,"A"
"cpl_2026-02-23_1400_Mill_766509",2026-02-23,"14:00","Mill","CPL World Ladder Season 9","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","zeroDown","Blue","(S) Mid Push Fast",0,1,1,0,"A"
"cpl_2026-02-23_1400_Mill_766509",2026-02-23,"14:00","Mill","CPL World Ladder Season 9","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","zeroDown","Blue","(S) A Push > Wait Main > Flash A Run",1,1,2,50,"A"
"cpl_2026-02-23_1400_Mill_766509",2026-02-23,"14:00","Mill","CPL World Ladder Season 9","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","zeroDown","Blue","(S) Mid - B Wait Long > APs Long Yellow",0,2,2,0,"A"
"cpl_2026-02-23_1400_Mill_766509",2026-02-23,"14:00","Mill","CPL World Ladder Season 9","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","zeroDown","Blue","(S) A-Default>Pain Wait>Hoss B Fix?",3,1,4,75,"A"
"cpl_2026-02-22_1400_Train_765864",2026-02-22,"14:00","Train","CPL World Ladder Season 9","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","CHRONOSTOP","Red","(S)A - Fast Flash (DD)",7,1,8,88,"A"
"cpl_2026-02-22_1400_Train_765864",2026-02-22,"14:00","Train","CPL World Ladder Season 9","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","CHRONOSTOP","Red","(S)B-Wait>Stairs Fast > Close Site",0,1,1,0,"A"
"cpl_2026-02-22_1400_Train_765864",2026-02-22,"14:00","Train","CPL World Ladder Season 9","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","CHRONOSTOP","Red","(S)B-Stairs Fast > Con Control New",6,0,6,100,"A"
"cpl_2026-02-22_1400_Train_765864",2026-02-22,"14:00","Train","CPL World Ladder Season 9","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","CHRONOSTOP","Blue","(F)(P)A - AntiRush > PopDog Hold",2,1,3,67,"A"
"cpl_2026-02-22_1400_Train_765864",2026-02-22,"14:00","Train","CPL World Ladder Season 9","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","CHRONOSTOP","Blue","(S)B-Wait point front last train FLASH!",0,1,1,0,"A"
"cpl_2026-02-22_1400_Train_765864",2026-02-22,"14:00","Train","CPL World Ladder Season 9","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","CHRONOSTOP","Blue","(E)B-Dodgy Apps > Wait point flash",0,1,1,0,"A"
"cpl_2026-02-22_1400_Train_765864",2026-02-22,"14:00","Train","CPL World Ladder Season 9","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","CHRONOSTOP","Blue","(S)A/B-Ivy RUSH > Round 2 Pop",1,0,1,100,"A"
"cpl_2026-02-21_1400_Mill_765356",2026-02-21,"14:00","Mill","CPL World Ladder Season 9","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","Pain Trains","Red","(P) B - HERE COMES THE MEDITRAIN 4",5,1,6,83,"A"
"cpl_2026-02-21_1400_Mill_765356",2026-02-21,"14:00","Mill","CPL World Ladder Season 9","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","Pain Trains","Red","(E) MediPax Eco A > AP Stacking",0,1,1,0,"A"
"cpl_2026-02-21_1400_Mill_765356",2026-02-21,"14:00","Mill","CPL World Ladder Season 9","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","Pain Trains","Red","(E) Stop the Mid Push",1,0,1,100,"A"
"cpl_2026-02-21_1400_Mill_765356",2026-02-21,"14:00","Mill","CPL World Ladder Season 9","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","Pain Trains","Red","(S) A - Main Run and Flash",2,1,3,67,"A"
"cpl_2026-02-21_1400_Mill_765356",2026-02-21,"14:00","Mill","CPL World Ladder Season 9","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","Pain Trains","Red","(S) A - jpdMedi slow Lurk > B New Plant",2,1,3,67,"A"
"cpl_2026-02-21_1400_Mill_765356",2026-02-21,"14:00","Mill","CPL World Ladder Season 9","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","Pain Trains","Red","(S) B - Lurk > Wait Dead > A Fixed",0,1,1,0,"A"
"cpl_2026-02-21_1400_Mill_765356",2026-02-21,"14:00","Mill","CPL World Ladder Season 9","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","Pain Trains","Blue","(P) B Pain Wait 2nd Mid",0,2,2,0,"A"
"cpl_2026-02-21_1400_Mill_765356",2026-02-21,"14:00","Mill","CPL World Ladder Season 9","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","Pain Trains","Blue","(E) Window Wait > Hide Box AP Take LONG",0,1,1,0,"A"
"cpl_2026-02-21_1400_Mill_765356",2026-02-21,"14:00","Mill","CPL World Ladder Season 9","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","Pain Trains","Blue","(S) A Push > Wait Main > Flash A Run",0,1,1,0,"A"
"cpl_2026-02-21_1400_Mill_765356",2026-02-21,"14:00","Mill","CPL World Ladder Season 9","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","Pain Trains","Blue","(E) A Push > Wait Main > Flash n Run",0,1,1,0,"A"
"cpl_2026-02-21_1400_Mill_765356",2026-02-21,"14:00","Mill","CPL World Ladder Season 9","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","Pain Trains","Blue","(S) A-Default>Pain Wait>Hoss B Fix?",0,2,2,0,"A"
"cpl_2026-02-21_1400_Mill_765356",2026-02-21,"14:00","Mill","CPL World Ladder Season 9","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","Pain Trains","Blue","(S) Mid - B Wait Long > APs Long Yellow",0,2,2,0,"A"
